method,assay,round,bin,MCC
dnn,SR-ATAD5,14,0-1,0.3333333333333333
dnn,SR-ATAD5,14,2-3,0.29060425003857965
dnn,SR-ATAD5,14,>3,0.30771250906800585
dnn,SR-ATAD5,15,0-1,0.0
dnn,SR-ATAD5,15,2-3,0.4743416490252569
dnn,SR-ATAD5,15,>3,0.29768324966050863
dnn,SR-ATAD5,16,0-1,0.0
dnn,SR-ATAD5,16,2-3,0.4743416490252569
dnn,SR-ATAD5,16,>3,0.2969669015637099
dnn,SR-ATAD5,17,0-1,0.0
dnn,SR-ATAD5,17,2-3,0.4743416490252569
dnn,SR-ATAD5,17,>3,0.2450815203071574
dnn,SR-ATAD5,18,0-1,0.0
dnn,SR-ATAD5,18,2-3,0.4743416490252569
dnn,SR-ATAD5,18,>3,0.2778649486951197
dnn,SR-ATAD5,19,0-1,0.0
dnn,SR-ATAD5,19,2-3,0.4743416490252569
dnn,SR-ATAD5,19,>3,0.2894203031395136
dnn,SR-HSE,0,0-1,0.19936606554975947
dnn,SR-HSE,0,2-3,0.39477101697586137
dnn,SR-HSE,0,>3,0.38587000888883527
dnn,SR-HSE,1,0-1,0.19936606554975947
dnn,SR-HSE,1,2-3,0.2672612419124244
dnn,SR-HSE,1,>3,0.3659578585166311
dnn,SR-HSE,2,0-1,0.19936606554975947
dnn,SR-HSE,2,2-3,0.2672612419124244
dnn,SR-HSE,2,>3,0.3778827605472805
dnn,SR-HSE,3,0-1,-0.039374961547907886
dnn,SR-HSE,3,2-3,0.39477101697586137
dnn,SR-HSE,3,>3,0.394338794950082
dnn,SR-HSE,4,0-1,-0.039374961547907886
dnn,SR-HSE,4,2-3,0.2672612419124244
dnn,SR-HSE,4,>3,0.3294882110016214
dnn,SR-HSE,5,0-1,-0.04849444837696852
dnn,SR-HSE,5,2-3,0.2672612419124244
dnn,SR-HSE,5,>3,0.3382225801391632
dnn,SR-HSE,6,0-1,0.15955584935288403
dnn,SR-HSE,6,2-3,0.39477101697586137
dnn,SR-HSE,6,>3,0.4137572156503914
dnn,SR-HSE,7,0-1,0.15955584935288403
dnn,SR-HSE,7,2-3,0.39477101697586137
dnn,SR-HSE,7,>3,0.40138031402079477
dnn,SR-HSE,8,0-1,-0.039374961547907886
dnn,SR-HSE,8,2-3,0.2672612419124244
dnn,SR-HSE,8,>3,0.41689076014871496
dnn,SR-HSE,9,0-1,0.15955584935288403
dnn,SR-HSE,9,2-3,0.39477101697586137
dnn,SR-HSE,9,>3,0.4258524022941759
dnn,SR-HSE,10,0-1,-0.04849444837696852
dnn,SR-HSE,10,2-3,0.2672612419124244
dnn,SR-HSE,10,>3,0.38491117768116984
dnn,SR-HSE,11,0-1,0.15955584935288403
dnn,SR-HSE,11,2-3,0.2672612419124244
dnn,SR-HSE,11,>3,0.3955545582184912
dnn,SR-HSE,12,0-1,-0.04849444837696852
dnn,SR-HSE,12,2-3,0.2672612419124244
dnn,SR-HSE,12,>3,0.412622661020944
dnn,SR-HSE,13,0-1,0.15955584935288403
dnn,SR-HSE,13,2-3,0.2672612419124244
dnn,SR-HSE,13,>3,0.3778827605472805
dnn,SR-HSE,14,0-1,0.15955584935288403
dnn,SR-HSE,14,2-3,0.39477101697586137
dnn,SR-HSE,14,>3,0.4078611965608719
dnn,SR-HSE,15,0-1,-0.027688900037376646
dnn,SR-HSE,15,2-3,0.2672612419124244
dnn,SR-HSE,15,>3,0.46221578925543694
dnn,SR-HSE,16,0-1,-0.056313829183370835
dnn,SR-HSE,16,2-3,0.2672612419124244
dnn,SR-HSE,16,>3,0.34886882487488213
dnn,SR-HSE,17,0-1,-0.04849444837696852
dnn,SR-HSE,17,2-3,0.2672612419124244
dnn,SR-HSE,17,>3,0.34574551006059195
dnn,SR-HSE,18,0-1,-0.027688900037376646
dnn,SR-HSE,18,2-3,0.39477101697586137
dnn,SR-HSE,18,>3,0.44835486515849304
dnn,SR-HSE,19,0-1,0.15955584935288403
dnn,SR-HSE,19,2-3,0.2672612419124244
dnn,SR-HSE,19,>3,0.36576662793629977
dnn,SR-MMP,0,0-1,0.0
dnn,SR-MMP,0,2-3,0.18090680674665818
dnn,SR-MMP,0,>3,0.4814235562628589
dnn,SR-MMP,1,0-1,0.0
dnn,SR-MMP,1,2-3,0.3347193406976015
dnn,SR-MMP,1,>3,0.5089763803457426
dnn,SR-MMP,2,0-1,0.0
dnn,SR-MMP,2,2-3,0.3347193406976015
dnn,SR-MMP,2,>3,0.5350631942045192
dnn,SR-MMP,3,0-1,0.0
dnn,SR-MMP,3,2-3,0.3919647479510927
dnn,SR-MMP,3,>3,0.4746732809760523
dnn,SR-MMP,4,0-1,0.0
dnn,SR-MMP,4,2-3,0.12171612389003691
dnn,SR-MMP,4,>3,0.522005213659053
dnn,SR-MMP,5,0-1,0.0
dnn,SR-MMP,5,2-3,0.3347193406976015
dnn,SR-MMP,5,>3,0.5233996479051133
dnn,SR-MMP,6,0-1,0.0
dnn,SR-MMP,6,2-3,0.16666666666666666
dnn,SR-MMP,6,>3,0.5056216738183362
dnn,SR-MMP,7,0-1,0.0
dnn,SR-MMP,7,2-3,0.49613893835683387
dnn,SR-MMP,7,>3,0.516029373426722
dnn,SR-MMP,8,0-1,0.0
dnn,SR-MMP,8,2-3,0.18090680674665818
dnn,SR-MMP,8,>3,0.5201545528877701
dnn,SR-MMP,9,0-1,0.0
dnn,SR-MMP,9,2-3,0.3347193406976015
dnn,SR-MMP,9,>3,0.4972857268774212
dnn,SR-MMP,10,0-1,0.0
dnn,SR-MMP,10,2-3,0.279078152825719
dnn,SR-MMP,10,>3,0.40389489684308294
dnn,SR-MMP,11,0-1,0.0
dnn,SR-MMP,11,2-3,0.18090680674665818
dnn,SR-MMP,11,>3,0.5137139054648356
dnn,SR-MMP,12,0-1,0.0
dnn,SR-MMP,12,2-3,0.03015113445777636
dnn,SR-MMP,12,>3,0.5080574167561855
dnn,SR-MMP,13,0-1,0.0
dnn,SR-MMP,13,2-3,0.279078152825719
dnn,SR-MMP,13,>3,0.43875109165293263
dnn,SR-MMP,14,0-1,0.0
dnn,SR-MMP,14,2-3,0.279078152825719
dnn,SR-MMP,14,>3,0.4753486909234225
dnn,SR-MMP,15,0-1,0.0
dnn,SR-MMP,15,2-3,0.18090680674665818
dnn,SR-MMP,15,>3,0.4826841736116317
dnn,SR-MMP,16,0-1,0.0
dnn,SR-MMP,16,2-3,0.279078152825719
dnn,SR-MMP,16,>3,0.5178513871556024
dnn,SR-MMP,17,0-1,0.0
dnn,SR-MMP,17,2-3,0.279078152825719
dnn,SR-MMP,17,>3,0.5175346479577462
dnn,SR-MMP,18,0-1,0.0
dnn,SR-MMP,18,2-3,0.3347193406976015
dnn,SR-MMP,18,>3,0.4969503550502984
dnn,SR-MMP,19,0-1,0.0
dnn,SR-MMP,19,2-3,0.062017367294604234
dnn,SR-MMP,19,>3,0.495502602434729
dnn,SR-p53,0,0-1,0.0
dnn,SR-p53,0,2-3,0.2820380374088831
dnn,SR-p53,0,>3,0.25800715654823053
dnn,SR-p53,1,0-1,0.0
dnn,SR-p53,1,2-3,0.15228622596829317
dnn,SR-p53,1,>3,0.30035240863664825
dnn,SR-p53,2,0-1,0.0
dnn,SR-p53,2,2-3,0.2820380374088831
dnn,SR-p53,2,>3,0.20231374357884657
dnn,SR-p53,3,0-1,0.0
dnn,SR-p53,3,2-3,0.050964719143762556
dnn,SR-p53,3,>3,0.22384703578542864
dnn,SR-p53,4,0-1,0.0
dnn,SR-p53,4,2-3,0.15228622596829317
dnn,SR-p53,4,>3,0.24924715313249798
dnn,SR-p53,5,0-1,0.0
dnn,SR-p53,5,2-3,-0.2548235957188128
dnn,SR-p53,5,>3,0.2119389664536125
dnn,SR-p53,6,0-1,0.0
dnn,SR-p53,6,2-3,0.2820380374088831
dnn,SR-p53,6,>3,0.20769868108649073
dnn,SR-p53,7,0-1,0.0
dnn,SR-p53,7,2-3,-0.01413506985480439
dnn,SR-p53,7,>3,0.16156133093514619
dnn,SR-p53,8,0-1,0.0
dnn,SR-p53,8,2-3,-0.12182898077463453
dnn,SR-p53,8,>3,0.23561908163289313
dnn,SR-p53,9,0-1,0.0
dnn,SR-p53,9,2-3,0.2820380374088831
dnn,SR-p53,9,>3,0.23159146544272463
dnn,SR-p53,10,0-1,0.0
dnn,SR-p53,10,2-3,0.3567530340063379
dnn,SR-p53,10,>3,0.2454930628465509
dnn,SR-p53,11,0-1,0.0
dnn,SR-p53,11,2-3,0.050964719143762556
dnn,SR-p53,11,>3,0.2873649387760242
dnn,SR-p53,12,0-1,0.0
dnn,SR-p53,12,2-3,0.0
dnn,SR-p53,12,>3,0.21054568324045536
dnn,SR-p53,13,0-1,0.0
dnn,SR-p53,13,2-3,0.16883116883116883
dnn,SR-p53,13,>3,0.23052054683152157
dnn,SR-p53,14,0-1,0.0
dnn,SR-p53,14,2-3,0.4025974025974026
dnn,SR-p53,14,>3,0.2369404039277799
dnn,SR-p53,15,0-1,0.0
dnn,SR-p53,15,2-3,0.050964719143762556
dnn,SR-p53,15,>3,0.25054489228362575
dnn,SR-p53,16,0-1,0.0
dnn,SR-p53,16,2-3,0.050964719143762556
dnn,SR-p53,16,>3,0.23290158740367847
dnn,SR-p53,17,0-1,0.0
dnn,SR-p53,17,2-3,-0.30403449605253013
dnn,SR-p53,17,>3,0.2963862882364859
dnn,SR-p53,18,0-1,0.0
dnn,SR-p53,18,2-3,0.19347649748797374
dnn,SR-p53,18,>3,0.20768986258652403
dnn,SR-p53,19,0-1,0.0
dnn,SR-p53,19,2-3,0.2820380374088831
dnn,SR-p53,19,>3,0.23044228735823663
dnn,NR-Aromatase,0,0-1,0.0
dnn,NR-Aromatase,0,2-3,0.0
dnn,NR-Aromatase,0,>3,0.3201075005899724
dnn,NR-Aromatase,1,0-1,0.0
dnn,NR-Aromatase,1,2-3,0.0
dnn,NR-Aromatase,1,>3,0.2665487548053951
dnn,NR-Aromatase,2,0-1,0.0
dnn,NR-Aromatase,2,2-3,0.0
dnn,NR-Aromatase,2,>3,0.3636787480808757
dnn,NR-Aromatase,3,0-1,0.0
dnn,NR-Aromatase,3,2-3,0.0
dnn,NR-Aromatase,3,>3,0.32756840188950237
dnn,NR-Aromatase,4,0-1,0.0
dnn,NR-Aromatase,4,2-3,0.0
dnn,NR-Aromatase,4,>3,0.2808026480387635
dnn,NR-Aromatase,5,0-1,0.0
dnn,NR-Aromatase,5,2-3,0.0
dnn,NR-Aromatase,5,>3,0.33382266442428626
dnn,NR-Aromatase,6,0-1,0.0
dnn,NR-Aromatase,6,2-3,0.0
dnn,NR-Aromatase,6,>3,0.25117366170074057
dnn,NR-Aromatase,7,0-1,0.0
dnn,NR-Aromatase,7,2-3,0.0
dnn,NR-Aromatase,7,>3,0.2767456592824382
dnn,NR-Aromatase,8,0-1,0.0
dnn,NR-Aromatase,8,2-3,0.0
dnn,NR-Aromatase,8,>3,0.3310982840046028
dnn,NR-Aromatase,9,0-1,0.0
dnn,NR-Aromatase,9,2-3,0.0
dnn,NR-Aromatase,9,>3,0.3101859232471003
dnn,NR-Aromatase,10,0-1,0.0
dnn,NR-Aromatase,10,2-3,0.0
dnn,NR-Aromatase,10,>3,0.25722215501944173
dnn,NR-Aromatase,11,0-1,0.0
dnn,NR-Aromatase,11,2-3,0.0
dnn,NR-Aromatase,11,>3,0.32017558842578836
dnn,NR-Aromatase,12,0-1,0.0
dnn,NR-Aromatase,12,2-3,0.0
dnn,NR-Aromatase,12,>3,0.24242503182093592
dnn,NR-Aromatase,13,0-1,0.0
dnn,NR-Aromatase,13,2-3,0.0
dnn,NR-Aromatase,13,>3,0.29034760400680076
dnn,NR-Aromatase,14,0-1,0.0
dnn,NR-Aromatase,14,2-3,0.0
dnn,NR-Aromatase,14,>3,0.29632479043037124
dnn,NR-Aromatase,15,0-1,0.0
dnn,NR-Aromatase,15,2-3,0.0
dnn,NR-Aromatase,15,>3,0.317271561156033
dnn,NR-Aromatase,16,0-1,0.0
dnn,NR-Aromatase,16,2-3,0.0
dnn,NR-Aromatase,16,>3,0.2030520856608652
dnn,NR-Aromatase,17,0-1,0.0
dnn,NR-Aromatase,17,2-3,0.0
dnn,NR-Aromatase,17,>3,0.31864145376181036
dnn,NR-Aromatase,18,0-1,0.0
dnn,NR-Aromatase,18,2-3,0.0
dnn,NR-Aromatase,18,>3,0.38715351338494197
dnn,NR-Aromatase,19,0-1,0.0
dnn,NR-Aromatase,19,2-3,0.0
dnn,NR-Aromatase,19,>3,0.356202925729193
dnn_fn,NR-AR,0,0-1,0.0
dnn_fn,NR-AR,0,2-3,0.0
dnn_fn,NR-AR,0,>3,0.6035778563265876
dnn_fn,NR-AR,1,0-1,0.0
dnn_fn,NR-AR,1,2-3,0.0
dnn_fn,NR-AR,1,>3,0.5923901858117784
dnn_fn,NR-AR,2,0-1,0.0
dnn_fn,NR-AR,2,2-3,0.0
dnn_fn,NR-AR,2,>3,0.6068233198198183
dnn_fn,NR-AR,3,0-1,0.0
dnn_fn,NR-AR,3,2-3,0.0
dnn_fn,NR-AR,3,>3,0.6205041492867507
dnn_fn,NR-AR,4,0-1,0.0
dnn_fn,NR-AR,4,2-3,0.0
dnn_fn,NR-AR,4,>3,0.5981581318214497
dnn_fn,NR-AR,5,0-1,0.0
dnn_fn,NR-AR,5,2-3,0.0
dnn_fn,NR-AR,5,>3,0.5684980808098612
dnn_fn,NR-AR,6,0-1,0.0
dnn_fn,NR-AR,6,2-3,0.0
dnn_fn,NR-AR,6,>3,0.5716265627669823
dnn_fn,NR-AR,7,0-1,0.0
dnn_fn,NR-AR,7,2-3,0.0
dnn_fn,NR-AR,7,>3,0.6094059164066995
dnn_fn,NR-AR,8,0-1,0.0
dnn_fn,NR-AR,8,2-3,0.0
dnn_fn,NR-AR,8,>3,0.5887583619972294
dnn_fn,NR-AR,9,0-1,0.0
dnn_fn,NR-AR,9,2-3,0.0
dnn_fn,NR-AR,9,>3,0.6019217905997479
dnn_fn,NR-AR,10,0-1,0.0
dnn_fn,NR-AR,10,2-3,0.0
dnn_fn,NR-AR,10,>3,0.6383249569849277
dnn_fn,NR-AR,11,0-1,0.0
dnn_fn,NR-AR,11,2-3,0.0
dnn_fn,NR-AR,11,>3,0.6534717193485741
dnn_fn,NR-AR,12,0-1,0.0
dnn_fn,NR-AR,12,2-3,0.0
dnn_fn,NR-AR,12,>3,0.6241180606298331
dnn_fn,NR-AR,13,0-1,0.0
dnn_fn,NR-AR,13,2-3,0.0
dnn_fn,NR-AR,13,>3,0.5923901858117784
dnn_fn,NR-AR,14,0-1,0.0
dnn_fn,NR-AR,14,2-3,0.0
dnn_fn,NR-AR,14,>3,0.586252195411645
dnn_fn,NR-AR,15,0-1,0.0
dnn_fn,NR-AR,15,2-3,0.0
dnn_fn,NR-AR,15,>3,0.6278181828330381
dnn_fn,NR-AR,16,0-1,0.0
dnn_fn,NR-AR,16,2-3,0.0
dnn_fn,NR-AR,16,>3,0.6035778563265876
dnn_fn,NR-AR,17,0-1,0.0
dnn_fn,NR-AR,17,2-3,0.0
dnn_fn,NR-AR,17,>3,0.6444840659664711
dnn_fn,NR-AR,18,0-1,0.0
dnn_fn,NR-AR,18,2-3,0.0
dnn_fn,NR-AR,18,>3,0.615368130689058
dnn_fn,NR-AR,19,0-1,0.0
dnn_fn,NR-AR,19,2-3,0.0
dnn_fn,NR-AR,19,>3,0.6534717193485741
dnn_fn,NR-AR-LBD,0,0-1,0.0
dnn_fn,NR-AR-LBD,0,2-3,0.0
dnn_fn,NR-AR-LBD,0,>3,0.6101877894674131
dnn_fn,NR-AR-LBD,1,0-1,0.0
dnn_fn,NR-AR-LBD,1,2-3,0.0
dnn_fn,NR-AR-LBD,1,>3,0.6053921014239644
dnn_fn,NR-AR-LBD,2,0-1,0.0
dnn_fn,NR-AR-LBD,2,2-3,0.0
dnn_fn,NR-AR-LBD,2,>3,0.6604604673679991
dnn_fn,NR-AR-LBD,3,0-1,0.0
dnn_fn,NR-AR-LBD,3,2-3,0.0
dnn_fn,NR-AR-LBD,3,>3,0.6053921014239644
dnn_fn,NR-AR-LBD,4,0-1,0.0
dnn_fn,NR-AR-LBD,4,2-3,0.0
dnn_fn,NR-AR-LBD,4,>3,0.6121694875617633
dnn_fn,NR-AR-LBD,5,0-1,0.0
dnn_fn,NR-AR-LBD,5,2-3,0.0
dnn_fn,NR-AR-LBD,5,>3,0.6053921014239644
dnn_fn,NR-AR-LBD,6,0-1,0.0
dnn_fn,NR-AR-LBD,6,2-3,0.0
dnn_fn,NR-AR-LBD,6,>3,0.6047046613474153
dnn_fn,NR-AR-LBD,7,0-1,0.0
dnn_fn,NR-AR-LBD,7,2-3,0.0
dnn_fn,NR-AR-LBD,7,>3,0.612157678997637
dnn_fn,NR-AR-LBD,8,0-1,0.0
dnn_fn,NR-AR-LBD,8,2-3,0.0
dnn_fn,NR-AR-LBD,8,>3,0.5951932710393198
dnn_fn,NR-AR-LBD,9,0-1,0.0
dnn_fn,NR-AR-LBD,9,2-3,0.0
dnn_fn,NR-AR-LBD,9,>3,0.6388643014346597
dnn_fn,NR-AR-LBD,10,0-1,0.0
dnn_fn,NR-AR-LBD,10,2-3,0.0
dnn_fn,NR-AR-LBD,10,>3,0.6191084398911395
dnn_fn,NR-AR-LBD,11,0-1,0.0
dnn_fn,NR-AR-LBD,11,2-3,0.0
dnn_fn,NR-AR-LBD,11,>3,0.6223038904108638
dnn_fn,NR-AR-LBD,12,0-1,0.0
dnn_fn,NR-AR-LBD,12,2-3,0.0
dnn_fn,NR-AR-LBD,12,>3,0.6053921014239644
dnn_fn,NR-AR-LBD,13,0-1,0.0
dnn_fn,NR-AR-LBD,13,2-3,0.0
dnn_fn,NR-AR-LBD,13,>3,0.6087173835738083
dnn_fn,NR-AR-LBD,14,0-1,0.0
dnn_fn,NR-AR-LBD,14,2-3,0.0
dnn_fn,NR-AR-LBD,14,>3,0.5601272632306572
dnn_fn,NR-AR-LBD,15,0-1,0.0
dnn_fn,NR-AR-LBD,15,2-3,-0.07254762501100116
dnn_fn,NR-AR-LBD,15,>3,0.6324699364141023
dnn_fn,NR-AR-LBD,16,0-1,0.0
dnn_fn,NR-AR-LBD,16,2-3,0.0
dnn_fn,NR-AR-LBD,16,>3,0.6223038904108638
dnn_fn,NR-AR-LBD,17,0-1,0.0
dnn_fn,NR-AR-LBD,17,2-3,0.0
dnn_fn,NR-AR-LBD,17,>3,0.655761106297525
dnn_fn,NR-AR-LBD,18,0-1,0.0
dnn_fn,NR-AR-LBD,18,2-3,0.0
dnn_fn,NR-AR-LBD,18,>3,0.5926577791974414
dnn_fn,NR-AR-LBD,19,0-1,0.0
dnn_fn,NR-AR-LBD,19,2-3,0.0
dnn_fn,NR-AR-LBD,19,>3,0.628773249142178
dnn_fn,NR-AhR,0,0-1,0.0
dnn_fn,NR-AhR,0,2-3,-0.04490132550669373
dnn_fn,NR-AhR,0,>3,0.5746706032152699
dnn_fn,NR-AhR,1,0-1,0.0
dnn_fn,NR-AhR,1,2-3,-0.06451612903225806
dnn_fn,NR-AhR,1,>3,0.5775651944659181
dnn_fn,NR-AhR,2,0-1,0.0
dnn_fn,NR-AhR,2,2-3,-0.06451612903225806
dnn_fn,NR-AhR,2,>3,0.5616140516076776
dnn_fn,NR-AhR,3,0-1,0.0
dnn_fn,NR-AhR,3,2-3,-0.06451612903225806
dnn_fn,NR-AhR,3,>3,0.5628286144198895
dnn_fn,NR-AhR,4,0-1,0.0
dnn_fn,NR-AhR,4,2-3,-0.04490132550669373
dnn_fn,NR-AhR,4,>3,0.5661790294512399
dnn_fn,NR-AhR,5,0-1,0.0
dnn_fn,NR-AhR,5,2-3,-0.04490132550669373
dnn_fn,NR-AhR,5,>3,0.573266619684387
dnn_fn,NR-AhR,6,0-1,0.0
dnn_fn,NR-AhR,6,2-3,-0.06451612903225806
dnn_fn,NR-AhR,6,>3,0.5565527915131029
dnn_fn,NR-AhR,7,0-1,0.0
dnn_fn,NR-AhR,7,2-3,-0.04490132550669373
dnn_fn,NR-AhR,7,>3,0.5300532156227649
dnn_fn,NR-AhR,8,0-1,0.0
dnn_fn,NR-AhR,8,2-3,-0.04490132550669373
dnn_fn,NR-AhR,8,>3,0.5508603076521441
dnn_fn,NR-AhR,9,0-1,0.0
dnn_fn,NR-AhR,9,2-3,-0.08032193289024989
dnn_fn,NR-AhR,9,>3,0.5827512352108072
dnn_fn,NR-AhR,10,0-1,0.0
dnn_fn,NR-AhR,10,2-3,-0.04490132550669373
dnn_fn,NR-AhR,10,>3,0.5583910608895502
dnn_fn,NR-AhR,11,0-1,0.0
dnn_fn,NR-AhR,11,2-3,-0.04490132550669373
dnn_fn,NR-AhR,11,>3,0.5343262005056074
dnn_fn,NR-AhR,12,0-1,0.0
dnn_fn,NR-AhR,12,2-3,-0.04490132550669373
dnn_fn,NR-AhR,12,>3,0.5755003021451953
dnn_fn,NR-AhR,13,0-1,0.0
dnn_fn,NR-AhR,13,2-3,-0.04490132550669373
dnn_fn,NR-AhR,13,>3,0.5479001706597668
dnn_fn,NR-AhR,14,0-1,0.0
dnn_fn,NR-AhR,14,2-3,-0.06451612903225806
dnn_fn,NR-AhR,14,>3,0.5782537061485095
dnn_fn,NR-AhR,15,0-1,0.0
dnn_fn,NR-AhR,15,2-3,-0.04490132550669373
dnn_fn,NR-AhR,15,>3,0.5270857274067787
dnn_fn,NR-AhR,16,0-1,0.0
dnn_fn,NR-AhR,16,2-3,-0.04490132550669373
dnn_fn,NR-AhR,16,>3,0.5565672479738751
dnn_fn,NR-AhR,17,0-1,0.0
dnn_fn,NR-AhR,17,2-3,-0.04490132550669373
dnn_fn,NR-AhR,17,>3,0.5244730626873862
dnn_fn,NR-AhR,18,0-1,0.0
dnn_fn,NR-AhR,18,2-3,-0.04490132550669373
dnn_fn,NR-AhR,18,>3,0.5961805873022172
dnn_fn,NR-AhR,19,0-1,0.0
dnn_fn,NR-AhR,19,2-3,-0.04490132550669373
dnn_fn,NR-AhR,19,>3,0.5436328379008643
